"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,176000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,184000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,193000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,170000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,165000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,159000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,139000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,128000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,85000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,82000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,83000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,81000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,88000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,75000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,998000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,1360000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,1571000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,1660000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,1710000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,1818000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,2195000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,2375000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,2262000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,1939000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,1579000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,1176000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,1025000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,722000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,723000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,694000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,705000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,628000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,781000000,,
"IRL","Ireland","I-INV-MTN-RD","Total road spending","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,912000000,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,1138005372.27,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,1314127937.85,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,1581516434.19,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,1711394806.63,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,1756179561.35,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,1842829604.81,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,2192899707.91,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,2442038589.87,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,2216379149.05,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,1907532474.26,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,1515666638.14,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,1160086988.58,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,950607366.86,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,659741389.7,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,2198069267.68,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,675845200.93,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,656831490.4,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,615810087.38,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,736610566.89,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,908888995.56,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,245005372.27,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,86127937.85,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,151516434.19,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,195394806.63,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,194179561.35,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,180829604.81,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,173899707.91,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,251038589.87,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,147379149.05,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,138532474.26,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,101666638.14,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,143086988.58,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,64607366.86,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,65741389.7,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,1560069267.68,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,63845200.93,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,34831490.4,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,68810087.38,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,43610566.89,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,71888995.56,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,101000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,893000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,1228000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,1430000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,1516000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,1562000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,1662000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,2019000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,2191000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,2069000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,1769000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,1414000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,1017000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,886000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,594000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,638000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,612000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,622000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,547000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,693000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,837000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,115000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,187000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,128000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,126000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,121000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,127000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,135000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,144000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,104072000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,94952000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,84958000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,84202000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,88303000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,79037000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,105039323,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,137061887.93,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,184026407.53,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,195139432.35,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,214504436.6,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,239082226.09,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,231300730.25751,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,105000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,132000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,141000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,144000000,,
